,url,price,location,amenities
0,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063,Rs.4299000 ,Puraniks Unicorn Phase 1,"['Possession by Nov 2026', 'New ']"
1,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063,Rs.11900000 ,Dynamix Parkwoods ,"['Possession by Nov 2027', 'New ']"
2,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063,Rs.8200000 ,Risland Risland The Icon,"['Possession by Nov 2025', 'New ']"
3,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063,Rs.14600000 ,Kalpataru Paramount,"['Possession by May 2025', 'New ']"
4,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063,Rs.12600235 ,,"['Possession by Feb 2025', '2 Bathrooms', 'New ']"
5,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063,Rs.4299000 ,Puraniks Unicorn Phase 1,"['Possession by Nov 2026', 'New ']"
6,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063,Rs.11900000 ,Dynamix Parkwoods ,"['Possession by Nov 2027', 'New ']"
7,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063,Rs.12400000 ,Risland Risland The Icon,"['Possession by Nov 2025', 'New ']"
8,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063,Rs.14600000 ,Kalpataru Paramount,"['Possession by May 2025', 'New ']"
9,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063,Rs.17499560 ,,"['Possession by Feb 2025', '3 Bathrooms', 'New ']"
10,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063,Rs.10305120 ,Puraniks Rumah Bali,"['6 - 7 years old', 'New ']"
11,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063,Rs.12300000 ,Risland Risland The Icon,"['Possession by Nov 2025', 'New ']"
12,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063,Rs.14600000 ,Kalpataru Paramount,"['Possession by May 2025', 'New ']"
13,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063,Rs.14099900 ,,"['Possession by Feb 2025', 'New ']"
14,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063,Rs.4141000 ,Ace Enclave,"['Possession by Dec 2026', '1 Bathrooms', 'Resale ']"
15,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063,Rs.5800000 ,,"['1 Bathrooms', 'Resale ', 'SouthWest facing']"
16,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063,Rs.15500000 ,Regency Regency Heights,"['9 - 10 years old', '2 Bathrooms', 'Resale ']"
17,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063,Rs.2150000 ,Reputed Builder Vrindavan Society,"['15 - 16 years old', '2 Bathrooms', 'Resale ']"
18,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063,Rs.1800000 ,,"['1 Bathrooms', 'Resale ']"
19,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063,Rs.7560000 ,,"['1 Bathrooms', 'Resale ']"
20,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735,Rs.9411000 ,Origin Oriana,"['Possession by Nov 2024', 'New ']"
21,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735,Rs.9411000 ,Origin Oriana,"['Possession by Nov 2024', 'New ']"
22,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735,Rs.6965000 ,Origin Oriana,"['Possession by Nov 2024', 'New ']"
23,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735,Rs.12000000 ,ANA Avant Garde Phase 1,"['4 - 5 years old', '2 Bathrooms', 'Resale ']"
24,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735,Rs.11600000 ,Unique Aurum,"['10 - 11 years old', '2 Bathrooms', 'Resale ']"
25,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735,Rs.7700000 ,JP Atria,"['2 - 3 years old', '2 Bathrooms', 'Resale ']"
26,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735,Rs.4000000 ,,"['2 Bathrooms', 'Resale ', 'NorthEast facing']"
27,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735,Rs.11000000 ,Raj Mandir Complex,"['11 years old', '2 Bathrooms', 'Resale ']"
28,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735,Rs.11000000 ,,"['2 Bathrooms', 'Resale ']"
29,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735,Rs.9900000 ,,"['2 Bathrooms', 'Resale ', 'North facing']"
30,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735,Rs.7500000 ,,"['2 Bathrooms', 'Resale ']"
31,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735,Rs.9890000 ,Amisha Empire Phase I,"['2 - 3 years old', '2 Bathrooms', 'Resale ']"
32,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735,Rs.5950000 ,Neha Heena Presidency,"['Possession by Nov 2024', '2 Bathrooms', 'New ']"
33,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735,Rs.8700000 ,JP North Barcelona,"['Possession by May 2025', 'New ']"
34,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735,Rs.5300348 ,Varadvinayak Siddhivinayak Aura Building 1,"['Possession by May 2029', 'New ']"
35,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735,Rs.9891096 ,Raj Akshay,"['Possession by Nov 2023', 'New ']"
36,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735,Rs.8925000 ,Kakad Paradise Phase 2,"['Possession by Nov 2023', 'New ']"
37,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735,Rs.9254784 ,Rassaz Greens ,"['1 year old', '2 Bathrooms', 'New ']"
38,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735,Rs.5500000 ,Reputed Builder Prathamesh CHS,"['13 - 14 years old', '1 Bathrooms', 'Resale ']"
39,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735,Rs.6025000 ,Nandkumar Janki Legacy,"['2 Bathrooms', 'Resale ', 'West facing']"
40,https://www.makaan.com/lucknow-property/sultanpur-road-flats-for-sale-70496,Rs.991800 ,Unite Vision Vatican City,['Possession by Oct 2023']
41,https://www.makaan.com/lucknow-property/sultanpur-road-flats-for-sale-70496,Rs.2700000 ,AK Dream Green City Phase 3,['New ']
42,https://www.makaan.com/lucknow-property/sultanpur-road-flats-for-sale-70496,Rs.9200000 ,Sapphire Residency,"['1 open sides', 'East facing']"
43,https://www.makaan.com/lucknow-property/sultanpur-road-flats-for-sale-70496,Rs.30000000 ,Sapphire Residency,"['4 Bathrooms', 'New ', 'North facing']"
44,https://www.makaan.com/lucknow-property/sultanpur-road-flats-for-sale-70496,Rs.5100000 ,Swastik Villas,"['3 Bathrooms', 'New ', 'NorthEast facing']"
45,https://www.makaan.com/lucknow-property/sultanpur-road-flats-for-sale-70496,Rs.5040000 ,Sapphire Residency,"['1 open sides', 'West facing']"
46,https://www.makaan.com/lucknow-property/sultanpur-road-flats-for-sale-70496,Rs.3680000 ,Sapphire Residency,[]
47,https://www.makaan.com/lucknow-property/sultanpur-road-flats-for-sale-70496,Rs.1102000 ,Unite Vision Vatican City,['Possession by Oct 2023']
48,https://www.makaan.com/lucknow-property/sultanpur-road-flats-for-sale-70496,Rs.7200000 ,Sapphire Residency,"['1 open sides', 'West facing']"
49,https://www.makaan.com/lucknow-property/sultanpur-road-flats-for-sale-70496,Rs.6360000 ,Sapphire Residency,"['1 open sides', 'NorthWest facing']"
50,https://www.makaan.com/lucknow-property/sultanpur-road-flats-for-sale-70496,Rs.551000 ,Unite Vision Vatican City,['Possession by Oct 2023']
51,https://www.makaan.com/lucknow-property/sultanpur-road-flats-for-sale-70496,Rs.3500000 ,Sapphire Residency,"['1 open sides', 'West facing']"
52,https://www.makaan.com/lucknow-property/sultanpur-road-flats-for-sale-70496,Rs.999000 ,,"['2 - 3 years old', '1 Bathrooms', 'New ']"
53,https://www.makaan.com/lucknow-property/sultanpur-road-flats-for-sale-70496,Rs.999000 ,,"['2 open sides', ' 50,000 booking amount', 'East facing']"
54,https://www.makaan.com/lucknow-property/sultanpur-road-flats-for-sale-70496,Rs.751000 ,,"['2 open sides', ' 50,000 booking amount', 'East facing']"
55,https://www.makaan.com/lucknow-property/sultanpur-road-flats-for-sale-70496,Rs.699000 ,,"['2 - 3 years old', '2 open sides', ' 21,000 booking amount']"
56,https://www.makaan.com/lucknow-property/sultanpur-road-flats-for-sale-70496,Rs.699000 ,,"['2 - 3 years old', '2 open sides', ' 21,000 booking amount']"
57,https://www.makaan.com/lucknow-property/sultanpur-road-flats-for-sale-70496,Rs.999000 ,,"['2 open sides', ' 50,000 booking amount', 'East facing']"
58,https://www.makaan.com/lucknow-property/sultanpur-road-flats-for-sale-70496,Rs.999000 ,,"['2 - 3 years old', '2 open sides', ' 50,000 booking amount']"
59,https://www.makaan.com/lucknow-property/sultanpur-road-flats-for-sale-70496,Rs.599000 ,,"['2 open sides', ' 60,000 booking amount', 'East facing']"
60,https://www.makaan.com/lucknow-property/gosainganj-flats-for-sale-52914,Rs.1400000 ,,[]
61,https://www.makaan.com/lucknow-property/gosainganj-flats-for-sale-52914,Rs.750000 ,,[]
62,https://www.makaan.com/lucknow-property/gosainganj-flats-for-sale-52914,Rs.1450000 ,,['5 open sides']
63,https://www.makaan.com/lucknow-property/gosainganj-flats-for-sale-52914,Rs.1200000 ,,"['1 open sides', 'NorthEast facing']"
64,https://www.makaan.com/lucknow-property/gosainganj-flats-for-sale-52914,Rs.4400000 ,,"['3 Bathrooms', 'New ']"
65,https://www.makaan.com/lucknow-property/gosainganj-flats-for-sale-52914,Rs.1313750 ,,[]
66,https://www.makaan.com/lucknow-property/gosainganj-flats-for-sale-52914,Rs.3150000 ,,"['2 Bathrooms', 'New ', 'NorthEast facing']"
67,https://www.makaan.com/lucknow-property/gosainganj-flats-for-sale-52914,Rs.1100000 ,,"['1 open sides', 'East facing']"
68,https://www.makaan.com/lucknow-property/gosainganj-flats-for-sale-52914,Rs.500600 ,,"['2 open sides', 'East facing']"
69,https://www.makaan.com/lucknow-property/gosainganj-flats-for-sale-52914,Rs.3100000 ,,"['2 Bathrooms', 'New ']"
70,https://www.makaan.com/lucknow-property/gosainganj-flats-for-sale-52914,Rs.950000 ,,"['2 open sides', 'East facing']"
71,https://www.makaan.com/lucknow-property/gosainganj-flats-for-sale-52914,Rs.700000 ,,"['2 open sides', 'West facing']"
72,https://www.makaan.com/lucknow-property/gosainganj-flats-for-sale-52914,Rs.512000 ,,"['2 open sides', 'West facing']"
73,https://www.makaan.com/lucknow-property/gosainganj-flats-for-sale-52914,Rs.3150000 ,,"['2 Bathrooms', 'New ', 'NorthEast facing']"
74,https://www.makaan.com/lucknow-property/gosainganj-flats-for-sale-52914,Rs.2026500 ,,"['1 open sides', 'East facing']"
75,https://www.makaan.com/lucknow-property/gosainganj-flats-for-sale-52914,Rs.2900000 ,Halwasiya Shivlar Sambandh Phase 1,"['Possession by Mar 2025', '1 Bathrooms', 'New ']"
76,https://www.makaan.com/lucknow-property/gosainganj-flats-for-sale-52914,Rs.750000 ,Vasundhara Orchid Valley,['1 - 2 years old']
77,https://www.makaan.com/lucknow-property/gosainganj-flats-for-sale-52914,Rs.4500000 ,,"['3 Bathrooms', 'New ']"
78,https://www.makaan.com/lucknow-property/gosainganj-flats-for-sale-52914,Rs.999000 ,,"['2 open sides', ' 50,000 booking amount', 'East facing']"
79,https://www.makaan.com/lucknow-property/gosainganj-flats-for-sale-52914,Rs.1100000 ,,"['2 years old', '3 open sides', ' 51,000 booking amount']"
80,https://www.makaan.com/mohali-property/sector-127-mohali-flats-for-sale-52319,Rs.5450000 ,Shivalik Homes,"['8 years old', '3 Bathrooms', 'Resale ']"
81,https://www.makaan.com/mohali-property/sector-127-mohali-flats-for-sale-52319,Rs.2390000 ,Mittal Paradise Apartment,"['5 years old', '2 Bathrooms', 'Resale ']"
82,https://www.makaan.com/mohali-property/sector-127-mohali-flats-for-sale-52319,Rs.4430000 ,MVD Nature City,"['1 - 2 years old', '2 Bathrooms', 'Resale ']"
83,https://www.makaan.com/mohali-property/sector-127-mohali-flats-for-sale-52319,Rs.1790000 ,Shiwalik Shivalik City,"['11 - 12 years old', '1 Bathrooms', 'Resale ']"
84,https://www.makaan.com/mohali-property/sector-127-mohali-flats-for-sale-52319,Rs.4290000 ,SBP North Valley,"['9 years old', '2 Bathrooms', 'Resale ']"
85,https://www.makaan.com/mohali-property/sector-127-mohali-flats-for-sale-52319,Rs.1850000 ,Shiwalik Shivalik City,"['11 - 12 years old', '1 Bathrooms', 'Resale ']"
86,https://www.makaan.com/mohali-property/sector-127-mohali-flats-for-sale-52319,Rs.2990000 ,Shiwalik City,"['8 years old', '2 Bathrooms', 'New ']"
87,https://www.makaan.com/mohali-property/sector-127-mohali-flats-for-sale-52319,Rs.2590000 ,Shivalik Homes,"['8 years old', '2 Bathrooms', 'New ']"
88,https://www.makaan.com/mohali-property/sector-127-mohali-flats-for-sale-52319,Rs.3190000 ,Shiwalik City,"['8 years old', '2 Bathrooms', 'New ']"
89,https://www.makaan.com/mohali-property/sector-127-mohali-flats-for-sale-52319,Rs.1660000 ,Bhakti Shiva Enclave,"['2 Bathrooms', 'Resale ', 'East facing']"
90,https://www.makaan.com/mohali-property/sector-127-mohali-flats-for-sale-52319,Rs.5400000 ,SBP North Valley,"['9 years old', '2 Bathrooms', 'New ']"
91,https://www.makaan.com/mohali-property/sector-127-mohali-flats-for-sale-52319,Rs.4390000 ,Shiwalik City,"['8 years old', '3 Bathrooms', 'New ']"
92,https://www.makaan.com/mohali-property/sector-127-mohali-flats-for-sale-52319,Rs.6590000 ,Acme Shivalik Heights,"['3 Bathrooms', 'New ']"
93,https://www.makaan.com/mohali-property/sector-127-mohali-flats-for-sale-52319,Rs.5990000 ,Acme Shivalik Heights,"['3 Bathrooms', 'New ', 'NorthEast facing']"
94,https://www.makaan.com/mohali-property/sector-127-mohali-flats-for-sale-52319,Rs.5350000 ,JSJ Josan Heights,"['3 Bathrooms', 'New ', 'North facing']"
95,https://www.makaan.com/mohali-property/sector-127-mohali-flats-for-sale-52319,Rs.3290000 ,Shiwalik City,"['8 years old', '2 Bathrooms', 'New ']"
96,https://www.makaan.com/mohali-property/sector-127-mohali-flats-for-sale-52319,Rs.5790000 ,Shiwalik City,"['8 years old', '3 Bathrooms', 'Resale ']"
97,https://www.makaan.com/mohali-property/sector-127-mohali-flats-for-sale-52319,Rs.5890000 ,Maa Mansa Aster Homes,"['5 years old', '3 Bathrooms', 'New ']"
98,https://www.makaan.com/mohali-property/sector-127-mohali-flats-for-sale-52319,Rs.6575000 ,Acme Shivalik Heights,"['3 Bathrooms', 'New ', 'East facing']"
99,https://www.makaan.com/mohali-property/sector-127-mohali-flats-for-sale-52319,Rs.8990000 ,SBP North Valley,"['3 Bathrooms', 'New ', 'East facing']"
100,https://www.makaan.com/mumbai-property/thane-west-rental-flats-50063,Rs.39000 ,Kalpataru Paramount,"['No Deposit', '2 bathrooms', 'East facing']"
101,https://www.makaan.com/mumbai-property/thane-west-rental-flats-50063,Rs.15000 ,Cosmos 27 GBR,"['No Deposit', '2 bathrooms', 'East facing']"
102,https://www.makaan.com/mumbai-property/thane-west-rental-flats-50063,Rs.42000 ,Piramal Vaikunth Thane,"['No Deposit', '2 bathrooms', 'NorthEast facing']"
103,https://www.makaan.com/mumbai-property/thane-west-rental-flats-50063,Rs.35000 ,Kalpataru Sunrise,"['No Deposit', '2 bathrooms', 'East facing']"
104,https://www.makaan.com/mumbai-property/thane-west-rental-flats-50063,Rs.30000 ,Maithili Pride,"['No Deposit', '1 bathrooms', 'West facing']"
105,https://www.makaan.com/mumbai-property/thane-west-rental-flats-50063,Rs.10995 ,Haware Haware Citi,"['No Deposit', '2 bathrooms', 'North facing']"
106,https://www.makaan.com/mumbai-property/thane-west-rental-flats-50063,Rs.28000 ,,"['No Deposit', '2 bathrooms', 'NorthEast facing']"
107,https://www.makaan.com/mumbai-property/thane-west-rental-flats-50063,Rs.30000 ,,"['No Deposit', '2 bathrooms', 'East facing']"
108,https://www.makaan.com/mumbai-property/thane-west-rental-flats-50063,Rs.13000 ,Squarefeet Grand Square,"['No Deposit', '2 bathrooms', 'East facing']"
109,https://www.makaan.com/mumbai-property/thane-west-rental-flats-50063,Rs.25000 ,,"['No Deposit', '2 bathrooms', 'East facing']"
110,https://www.makaan.com/mumbai-property/thane-west-rental-flats-50063,Rs.18000 ,Mehta Amrut Aangan Phase 2,"['No Deposit', '1 bathrooms']"
111,https://www.makaan.com/mumbai-property/thane-west-rental-flats-50063,Rs.12000 ,Sarvoday Patwardhan Baug,"['No Deposit', '2 bathrooms', 'East facing']"
112,https://www.makaan.com/mumbai-property/thane-west-rental-flats-50063,Rs.24000 ,Runwal Garden City,"['No Deposit', '2 bathrooms']"
113,https://www.makaan.com/mumbai-property/thane-west-rental-flats-50063,Rs.28000 ,Ashar Edge,"['No Deposit', '2 bathrooms']"
114,https://www.makaan.com/mumbai-property/thane-west-rental-flats-50063,Rs.42000 ,Neelkanth Palms,"['No Deposit', '2 bathrooms', 'East facing']"
115,https://www.makaan.com/mumbai-property/thane-west-rental-flats-50063,Rs.23000 ,Vardhaman Gawand Baug,"['No Deposit', '2 bathrooms', 'East facing']"
116,https://www.makaan.com/mumbai-property/thane-west-rental-flats-50063,Rs.175000 ,Rajesh Metropolitan,"['No Deposit', '2 bathrooms', 'SouthWest facing']"
117,https://www.makaan.com/mumbai-property/thane-west-rental-flats-50063,Rs.13000 ,Reputed Builder Glory Puranik Home Town,"['No Deposit', '2 bathrooms', 'NorthWest facing']"
118,https://www.makaan.com/mumbai-property/thane-west-rental-flats-50063,Rs.100000 ,Sheth Avalon,"['No Deposit', '4 bathrooms']"
119,https://www.makaan.com/mumbai-property/thane-west-rental-flats-50063,Rs.35000 ,Hiranandani Estate Rodas Enclave,"['No Deposit', '2 bathrooms', 'East facing']"
120,https://www.makaan.com/delhi-property/saket-rental-flats-53816,Rs.15000 ,,"['No Deposit', '1 bathrooms', 'North facing']"
121,https://www.makaan.com/delhi-property/saket-rental-flats-53816,Rs.15000 ,,"['No Deposit', '1 bathrooms', 'NorthEast facing']"
122,https://www.makaan.com/delhi-property/saket-rental-flats-53816,Rs.8500 ,,"['No Deposit', '1 bathrooms']"
123,https://www.makaan.com/delhi-property/saket-rental-flats-53816,Rs.20000 ,,"['No Deposit', '1 bathrooms']"
124,https://www.makaan.com/delhi-property/saket-rental-flats-53816,Rs.120000 ,,"['No Deposit', '4 bathrooms', 'North facing']"
125,https://www.makaan.com/delhi-property/saket-rental-flats-53816,Rs.60000 ,,"['No Deposit', '2 bathrooms', 'East facing']"
126,https://www.makaan.com/delhi-property/saket-rental-flats-53816,Rs.40000 ,Reputed Builder Golf View Apartments,"['No Deposit', '2 bathrooms', 'NorthEast facing']"
127,https://www.makaan.com/delhi-property/saket-rental-flats-53816,Rs.14000 ,Reputed Builder Saket RWA,"['No Deposit', '1 bathrooms', 'NorthEast facing']"
128,https://www.makaan.com/delhi-property/saket-rental-flats-53816,Rs.8500 ,,"['No Deposit', '1 bathrooms']"
129,https://www.makaan.com/delhi-property/saket-rental-flats-53816,Rs.38000 ,,"['No Deposit', '3 bathrooms', 'NorthEast facing']"
130,https://www.makaan.com/delhi-property/saket-rental-flats-53816,Rs.62000 ,,"['No Deposit', '2 bathrooms', 'North facing']"
131,https://www.makaan.com/delhi-property/saket-rental-flats-53816,Rs.8000 ,Reputed Builder Saket RWA,"['No Deposit', '1 bathrooms', 'NorthEast facing']"
132,https://www.makaan.com/delhi-property/saket-rental-flats-53816,Rs.44500 ,,"['No Deposit', '2 bathrooms', 'North facing']"
133,https://www.makaan.com/delhi-property/saket-rental-flats-53816,Rs.40000 ,,"['No Deposit', '2 bathrooms', 'NorthEast facing']"
134,https://www.makaan.com/delhi-property/saket-rental-flats-53816,Rs.20000 ,,"['No Deposit', '2 bathrooms', 'NorthEast facing']"
135,https://www.makaan.com/delhi-property/saket-rental-flats-53816,Rs.75000 ,,"['No Deposit', '2 bathrooms']"
136,https://www.makaan.com/delhi-property/saket-rental-flats-53816,Rs.28000 ,Reputed Builder Saket RWA,"['No Deposit', '2 bathrooms', 'NorthEast facing']"
137,https://www.makaan.com/delhi-property/saket-rental-flats-53816,Rs.15000 ,Reputed Builder Saket RWA,"['No Deposit', '1 bathrooms']"
138,https://www.makaan.com/delhi-property/saket-rental-flats-53816,Rs.40000 ,,"['No Deposit', '2 bathrooms']"
139,https://www.makaan.com/delhi-property/saket-rental-flats-53816,Rs.18000 ,,"['No Deposit', '2 bathrooms']"
140,https://www.makaan.com/mumbai-property/kharghar-rental-flats-50003,Rs.27000 ,Paradise Sai Spring,"['No Deposit', '2 bathrooms', 'West facing']"
141,https://www.makaan.com/mumbai-property/kharghar-rental-flats-50003,Rs.64000 ,Gajra Bhoomi Heights,"['No Deposit', '4 bathrooms']"
142,https://www.makaan.com/mumbai-property/kharghar-rental-flats-50003,Rs.25000 ,Varsha Balaji Heritage,"['No Deposit', '2 bathrooms', 'North facing']"
143,https://www.makaan.com/mumbai-property/kharghar-rental-flats-50003,Rs.25000 ,BSEL Infrastructure Realty Ltd Kasturi Villa,"['No Deposit', '2 bathrooms', 'NorthEast facing']"
144,https://www.makaan.com/mumbai-property/kharghar-rental-flats-50003,Rs.21000 ,Goodwill Goodwill Gardens,"['No Deposit', '2 bathrooms', 'East facing']"
145,https://www.makaan.com/mumbai-property/kharghar-rental-flats-50003,Rs.20000 ,Gami Viona,"['No Deposit', '2 bathrooms', 'East facing']"
146,https://www.makaan.com/mumbai-property/kharghar-rental-flats-50003,Rs.32000 ,Giriraj Horizon,"['No Deposit', '2 bathrooms', 'NorthEast facing']"
147,https://www.makaan.com/mumbai-property/kharghar-rental-flats-50003,Rs.18000 ,GHP Sonnet,"['No Deposit', '1 bathrooms', 'East facing']"
148,https://www.makaan.com/mumbai-property/kharghar-rental-flats-50003,Rs.65000 ,Regency Regency Gardens,"['No Deposit', '3 bathrooms', 'West facing']"
149,https://www.makaan.com/mumbai-property/kharghar-rental-flats-50003,Rs.20000 ,Rekhi Deffodils,"['No Deposit', '1 bathrooms', 'East facing']"
150,https://www.makaan.com/mumbai-property/kharghar-rental-flats-50003,Rs.27000 ,Giriraj Horizon,"['No Deposit', '2 bathrooms', 'East facing']"
151,https://www.makaan.com/mumbai-property/kharghar-rental-flats-50003,Rs.35000 ,Reputed Builder Ashirwad Heights,"['No Deposit', '2 bathrooms', 'East facing']"
152,https://www.makaan.com/mumbai-property/kharghar-rental-flats-50003,Rs.35000 ,,"['No Deposit', '3 bathrooms', 'NorthEast facing']"
153,https://www.makaan.com/mumbai-property/kharghar-rental-flats-50003,Rs.18500 ,Reputed Builder Tulsi Vihar,"['No Deposit', '2 bathrooms', 'East facing']"
154,https://www.makaan.com/mumbai-property/kharghar-rental-flats-50003,Rs.30000 ,Haware Haware Glory,"['No Deposit', '2 bathrooms', 'NorthEast facing']"
155,https://www.makaan.com/mumbai-property/kharghar-rental-flats-50003,Rs.35000 ,Reputed Builder Jalvayu Defence Enclave,"['No Deposit', '2 bathrooms', 'East facing']"
156,https://www.makaan.com/mumbai-property/kharghar-rental-flats-50003,Rs.13000 ,Reputed Builder Royal Court,"['No Deposit', '1 bathrooms', 'East facing']"
157,https://www.makaan.com/mumbai-property/kharghar-rental-flats-50003,Rs.55000 ,Concrete Sai Saakshaat,"['No Deposit', '3 bathrooms', 'East facing']"
158,https://www.makaan.com/mumbai-property/kharghar-rental-flats-50003,Rs.30000 ,Vintage Patel Paradise,"['No Deposit', '3 bathrooms', 'East facing']"
159,https://www.makaan.com/mumbai-property/kharghar-rental-flats-50003,Rs.40000 ,Patel Aum Sai,"['No Deposit', '3 bathrooms', 'East facing']"
160,https://www.makaan.com/mumbai-property/powai-rental-flats-50016,Rs.79100 ,Kanakia Silicon Valley,"['No Deposit', '2 bathrooms', 'West facing']"
161,https://www.makaan.com/mumbai-property/powai-rental-flats-50016,Rs.73000 ,Nahar Amrit Shakti,"['No Deposit', '2 bathrooms', 'West facing']"
162,https://www.makaan.com/mumbai-property/powai-rental-flats-50016,Rs.125000 ,Hiranandani Zen Atlantis,"['No Deposit', '2 bathrooms']"
163,https://www.makaan.com/mumbai-property/powai-rental-flats-50016,Rs.95000 ,Hiranandani Castle Rock,"['No Deposit', '2 bathrooms', 'East facing']"
164,https://www.makaan.com/mumbai-property/powai-rental-flats-50016,Rs.67000 ,Shapoorji Pallonji Vicinia,"['No Deposit', '3 bathrooms', 'East facing']"
165,https://www.makaan.com/mumbai-property/powai-rental-flats-50016,Rs.95000 ,Hiranandani Gardens Heritage,"['No Deposit', '3 bathrooms', 'East facing']"
166,https://www.makaan.com/mumbai-property/powai-rental-flats-50016,Rs.52000 ,,"['No Deposit', '2 bathrooms', 'East facing']"
167,https://www.makaan.com/mumbai-property/powai-rental-flats-50016,Rs.80000 ,Hiranandani Castle Rock,"['No Deposit', '2 bathrooms', 'SouthEast facing']"
